record_id,human_gene,donor_species,donor_sci_name,condition,chromosome,sequence_similarity,expression_correlation,protein_interaction_degree,go_term_overlap,conservation_score,disease_gene_association_score,synteny_score,regulatory_region_similarity,num_shared_go_terms,species_regen_score,known_therapy_target,in_clinical_trial,primary_pathway,target_label
GB-DEA-OCT-9736,TMPRSS3,octopus,Octopus vulgaris,deafness,17,0.6,0.9242,28,0.8606,0.4736,0.6622,0.6729,0.5055,6,0.85,0,0,Autophagy,1
GB-SPI-GEC-0406,SOCS3,gecko,Gekko gecko,spinal_cord_injury,5,0.7746,0.99,14,0.539,0.6104,0.7772,0.5048,0.1589,6,0.82,0,0,Glycolysis,1
GB-ALS-TAR-8212,DCTN1,tardigrade,Ramazzottius varieornatus,als,5,0.5945,0.1066,1,0.1427,0.4959,0.0532,0.178,0.486,1,0.91,0,0,Autophagy,0
GB-DEA-NAK-9196,TMPRSS3,naked_mole_rat,Heterocephalus glaber,deafness,1,0.7591,0.8561,18,0.82,0.6285,0.7131,0.805,0.6372,7,0.78,1,0,FoxO signaling,1
GB-DEA-TAR-9646,CDH23,tardigrade,Ramazzottius varieornatus,deafness,22,0.4968,0.3469,6,0.1405,0.3374,0.1129,0.1117,0.2555,3,0.91,0,0,MAPK signaling,0
GB-DEA-SAL-9946,MYO15A,salamander,Notophthalmus viridescens,deafness,Y,0.8055,0.7903,14,0.583,0.588,0.4765,0.4165,0.6582,7,0.9,0,0,JAK-STAT,1
GB-DEA-GEC-9135,MYO7A,gecko,Gekko gecko,deafness,7,0.5915,0.3557,8,0.3351,0.4752,0.2702,0.3542,0.1598,2,0.82,0,0,Hedgehog,0
GB-ALS-TAR-8234,MATR3,tardigrade,Ramazzottius varieornatus,als,3,0.5831,0.1266,2,0.5256,0.5151,0.1119,0.4269,0.1093,3,0.91,0,0,MAPK signaling,0
GB-HEA-AXO-4399,KCNH2,axolotl,Ambystoma mexicanum,heart_disease,15,0.8561,0.2718,2,0.285,0.6069,0.2906,0.5184,0.2119,1,0.95,0,0,Autophagy,0
GB-HEA-TAR-5252,ANK2,tardigrade,Ramazzottius varieornatus,heart_disease,21,0.4652,0.8472,19,0.6062,0.3568,0.574,0.3227,0.3922,6,0.91,0,0,TGF-beta,1
GB-SPI-AXO-0011,STAT3,axolotl,Ambystoma mexicanum,spinal_cord_injury,3,0.8173,0.99,45,0.8808,0.662,0.6534,0.7647,0.6573,6,0.95,0,0,Oxidative phosphorylation,1
GB-HEA-GEC-4760,KCNH2,gecko,Gekko gecko,heart_disease,14,0.6719,0.2365,5,0.1532,0.525,0.2644,0.1546,0.27,2,0.82,0,0,Hedgehog,0
GB-SPI-OCT-1177,NOGOA,octopus,Octopus vulgaris,spinal_cord_injury,20,0.4925,0.3256,10,0.3164,0.4148,0.4327,0.7373,0.2848,1,0.85,0,0,cAMP signaling,0
GB-MUS-SAL-2863,RAPSN,salamander,Notophthalmus viridescens,muscular_dystrophy,20,0.669,0.1769,5,0.1108,0.5271,0.4776,0.3801,0.2807,1,0.9,0,0,Notch signaling,0
GB-PAR-NAK-6471,UCHL1,naked_mole_rat,Heterocephalus glaber,parkinsons,11,0.9487,0.4487,3,0.2919,0.7243,0.4983,0.4627,0.1232,1,0.78,0,0,cAMP signaling,0
GB-PAR-GEC-6228,TMEM230,gecko,Gekko gecko,parkinsons,4,0.6042,0.1328,9,0.1709,0.4829,0.0709,0.2678,0.5006,2,0.82,0,0,Hedgehog,0
GB-DEA-NAK-9218,TMPRSS3,naked_mole_rat,Heterocephalus glaber,deafness,7,0.7017,0.687,25,0.8609,0.486,0.8265,0.9355,0.284,6,0.78,0,0,Autophagy,1
GB-RET-AXO-2989,CCRK,axolotl,Ambystoma mexicanum,retinal_degeneration,15,0.6878,0.1434,5,0.2485,0.607,0.1408,0.505,0.214,3,0.95,0,0,PI3K-Akt,0
GB-DEA-GEC-9153,STRC,gecko,Gekko gecko,deafness,11,0.6873,0.3883,6,0.2818,0.5207,0.47,0.5377,0.2358,3,0.82,0,0,DNA repair,0
GB-PAR-SAL-7117,FBXO7,salamander,Notophthalmus viridescens,parkinsons,22,0.6759,0.2466,2,0.1486,0.4773,0.5327,0.346,0.4961,1,0.9,0,0,Calcium signaling,0
GB-PAR-OCT-7010,VPS35,octopus,Octopus vulgaris,parkinsons,4,0.6102,0.1247,2,0.2642,0.4694,0.1833,0.2276,0.4972,1,0.85,0,0,Hedgehog,0
GB-DEA-OCT-9864,OTOF,octopus,Octopus vulgaris,deafness,10,0.6087,0.2788,6,0.359,0.4753,0.0496,0.5705,0.2569,0,0.85,0,0,Wnt signaling,0
GB-DEA-ZEB-8927,COCH,zebrafish,Danio rerio,deafness,15,0.6903,0.4421,8,0.2508,0.571,0.069,0.6595,0.4649,1,0.88,0,0,Notch signaling,0
GB-MUS-AXO-1440,SGCA,axolotl,Ambystoma mexicanum,muscular_dystrophy,20,0.7428,0.7968,16,0.3261,0.594,0.724,0.5557,0.5529,5,0.95,0,0,Hippo signaling,1
GB-DIA-OCT-11230,GCK,octopus,Octopus vulgaris,diabetes,21,0.4763,0.6429,19,0.7925,0.3883,0.6785,0.7822,0.4709,2,0.85,1,1,Calcium signaling,1
GB-MUS-SAL-2875,LARGE1,salamander,Notophthalmus viridescens,muscular_dystrophy,5,0.7467,0.1395,6,0.111,0.6241,0.1732,0.2906,0.2053,1,0.9,0,0,cAMP signaling,0
GB-DEA-GEC-9108,CDH23,gecko,Gekko gecko,deafness,12,0.6861,0.1676,7,0.3313,0.6202,0.3691,0.1455,0.4165,0,0.82,0,0,Notch signaling,0
GB-DIA-GEC-10483,IRS2,gecko,Gekko gecko,diabetes,14,0.6141,0.6828,29,0.8162,0.4687,0.9254,0.6997,0.6145,7,0.82,0,0,Hippo signaling,1
GB-DIA-AXO-10139,GCK,axolotl,Ambystoma mexicanum,diabetes,2,0.7057,0.8027,16,0.296,0.5856,0.8475,0.7809,0.4057,5,0.95,1,0,mTOR,1
GB-ALS-AXO-7232,FUS,axolotl,Ambystoma mexicanum,als,15,0.7637,0.7249,26,0.7609,0.5772,0.5768,0.7397,0.2218,5,0.95,1,0,Oxidative phosphorylation,1
GB-RET-PLA-3726,ROM1,planaria,Schmidtea mediterranea,retinal_degeneration,15,0.3856,0.4329,2,0.2343,0.3616,0.3184,0.2173,0.1422,0,0.99,0,0,Hippo signaling,0
GB-MUS-SAL-2772,ANO5,salamander,Notophthalmus viridescens,muscular_dystrophy,9,0.7174,0.3995,3,0.2925,0.5125,0.4486,0.6044,0.1358,3,0.9,0,0,Wnt signaling,0
GB-SPI-GEC-0454,STAT3,gecko,Gekko gecko,spinal_cord_injury,10,0.6938,0.0896,1,0.5952,0.5516,0.2037,0.662,0.4967,1,0.82,0,0,cAMP signaling,0
GB-DEA-GEC-9013,GJB6,gecko,Gekko gecko,deafness,10,0.6261,0.7165,50,0.809,0.4549,0.8564,0.6468,0.6363,6,0.82,1,1,FoxO signaling,1
GB-ALS-TAR-8189,TUBA4A,tardigrade,Ramazzottius varieornatus,als,Y,0.5532,0.0832,6,0.38,0.4699,0.2744,0.3992,0.8991,2,0.91,0,0,JAK-STAT,0
GB-SPI-SAL-1367,NOGO66,salamander,Notophthalmus viridescens,spinal_cord_injury,3,0.8783,0.0684,6,0.4633,0.7034,0.1551,0.2698,0.3077,0,0.9,0,0,cAMP signaling,0
GB-RET-PLA-3712,AIPL1,planaria,Schmidtea mediterranea,retinal_degeneration,19,0.4689,0.4306,2,0.1051,0.3081,0.1199,0.1551,0.5734,0,0.99,0,0,cAMP signaling,0
GB-DIA-SAL-11347,PDX1,salamander,Notophthalmus viridescens,diabetes,14,0.7532,0.674,16,0.586,0.6616,0.8495,0.7935,0.6794,2,0.9,0,0,NF-kB,1
GB-SPI-SAL-1388,NOGO66,salamander,Notophthalmus viridescens,spinal_cord_injury,15,0.8787,0.0716,2,0.3736,0.6926,0.3201,0.1351,0.4321,1,0.9,0,0,Hippo signaling,0
GB-DEA-GEC-9042,TRIOBP,gecko,Gekko gecko,deafness,6,0.6584,0.7886,27,0.8414,0.5009,0.7681,0.6165,0.5966,6,0.82,1,1,cAMP signaling,1
GB-SPI-TAR-1000,ARG1,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,3,0.4086,0.1882,2,0.3631,0.3575,0.0943,0.755,0.2103,0,0.91,0,0,Hedgehog,0
GB-ALS-NAK-7761,NEK1,naked_mole_rat,Heterocephalus glaber,als,5,0.99,0.6215,19,0.5269,0.8036,0.6614,0.754,0.8102,4,0.78,0,0,cAMP signaling,1
GB-RET-NAK-3553,NRL,naked_mole_rat,Heterocephalus glaber,retinal_degeneration,19,0.8295,0.2436,6,0.1465,0.6238,0.3667,0.4644,0.2276,0,0.78,0,0,PI3K-Akt,0
GB-RET-OCT-4114,RPGR,octopus,Octopus vulgaris,retinal_degeneration,Y,0.4459,0.0689,1,0.1725,0.3709,0.4415,0.4234,0.4373,0,0.85,0,0,MAPK signaling,0
GB-MUS-ZEB-1667,CAPN3,zebrafish,Danio rerio,muscular_dystrophy,3,0.8795,0.8936,14,0.8777,0.709,0.7161,0.9259,0.4928,2,0.88,0,0,TGF-beta,1
GB-RET-ZEB-3173,NRL,zebrafish,Danio rerio,retinal_degeneration,12,0.8396,0.2049,1,0.1721,0.6914,0.6411,0.2518,0.4419,0,0.88,0,0,Hedgehog,0
GB-DEA-PLA-9539,PCDH15,planaria,Schmidtea mediterranea,deafness,16,0.4964,0.1389,6,0.1896,0.4129,0.4519,0.2889,0.2454,3,0.99,0,0,Glycolysis,0
GB-DIA-PLA-10833,KLF11,planaria,Schmidtea mediterranea,diabetes,8,0.425,0.6913,14,0.8736,0.3221,0.5642,0.8833,0.3657,2,0.99,0,0,DNA repair,1
GB-SPI-GEC-0488,SOCS3,gecko,Gekko gecko,spinal_cord_injury,2,0.8154,0.3029,4,0.2496,0.6514,0.5241,0.0935,0.0943,0,0.82,0,0,DNA repair,0
GB-RET-ZEB-3230,CNGA3,zebrafish,Danio rerio,retinal_degeneration,17,0.7587,0.4813,3,0.1763,0.621,0.2641,0.3876,0.5018,3,0.88,0,0,Autophagy,0
GB-RET-TAR-3828,CCRK,tardigrade,Ramazzottius varieornatus,retinal_degeneration,17,0.434,0.7228,22,0.4561,0.3695,0.5521,0.6761,0.8851,3,0.91,1,0,Calcium signaling,1
GB-DEA-SAL-9976,MYO15A,salamander,Notophthalmus viridescens,deafness,4,0.8758,0.0664,4,0.3199,0.7144,0.1911,0.0394,0.2959,0,0.9,0,0,Notch signaling,0
GB-HEA-PLA-5208,ANK2,planaria,Schmidtea mediterranea,heart_disease,4,0.4259,0.1977,3,0.1978,0.2725,0.4901,0.0522,0.3881,1,0.99,0,0,Hedgehog,0
GB-ALS-NAK-7848,SETX,naked_mole_rat,Heterocephalus glaber,als,15,0.9248,0.492,9,0.3682,0.8244,0.3576,0.8497,0.3781,1,0.78,0,0,TGF-beta,0
GB-HEA-SAL-5704,MYH7,salamander,Notophthalmus viridescens,heart_disease,17,0.7102,0.2124,4,0.4319,0.6435,0.4579,0.1658,0.3494,0,0.9,0,0,TGF-beta,0
GB-DIA-TAR-11110,LEP,tardigrade,Ramazzottius varieornatus,diabetes,15,0.3885,0.2741,5,0.3503,0.3136,0.1327,0.2039,0.2045,2,0.91,0,0,Glycolysis,0
GB-ALS-TAR-8133,MATR3,tardigrade,Ramazzottius varieornatus,als,20,0.439,0.99,14,0.8304,0.37,0.5159,0.5714,0.7699,5,0.91,0,0,Oxidative phosphorylation,1
GB-SPI-NAK-0703,CNTF,naked_mole_rat,Heterocephalus glaber,spinal_cord_injury,21,0.776,0.1212,5,0.2431,0.6214,0.1813,0.1104,0.3094,0,0.78,0,0,JAK-STAT,0
GB-HEA-PLA-5105,TNNI3,planaria,Schmidtea mediterranea,heart_disease,2,0.377,0.9181,18,0.7226,0.2993,0.9351,0.6187,0.6284,7,0.99,1,0,Oxidative phosphorylation,1
GB-DIA-AXO-10254,GCK,axolotl,Ambystoma mexicanum,diabetes,14,0.6607,0.1381,2,0.3626,0.6127,0.1688,0.2146,0.2825,1,0.95,0,0,FoxO signaling,0
GB-RET-GEC-3291,PRPH2,gecko,Gekko gecko,retinal_degeneration,5,0.8178,0.8375,21,0.6151,0.6413,0.9501,0.3872,0.531,3,0.82,0,0,Hippo signaling,1
GB-ALS-TAR-8125,SQSTM1,tardigrade,Ramazzottius varieornatus,als,4,0.5168,0.8992,16,0.5806,0.3846,0.9545,0.6368,0.5481,3,0.91,1,1,TGF-beta,1
GB-DEA-PLA-9519,ACTG1,planaria,Schmidtea mediterranea,deafness,12,0.5438,0.4498,1,0.0789,0.4585,0.2461,0.4847,0.2151,2,0.99,0,0,NF-kB,0
GB-DIA-TAR-11100,NEUROD1,tardigrade,Ramazzottius varieornatus,diabetes,15,0.4483,0.1047,3,0.0789,0.4067,0.1722,0.3498,0.464,0,0.91,0,0,Autophagy,0
GB-DIA-ZEB-10396,HNF4A,zebrafish,Danio rerio,diabetes,11,0.6493,0.2231,3,0.0857,0.4451,0.1009,0.1228,0.0882,2,0.88,0,0,Hippo signaling,0
GB-HEA-NAK-4909,MYL3,naked_mole_rat,Heterocephalus glaber,heart_disease,13,0.8511,0.8094,14,0.5006,0.6163,0.9127,0.2375,0.6005,5,0.78,1,0,TGF-beta,1
GB-HEA-AXO-4440,LMNA,axolotl,Ambystoma mexicanum,heart_disease,15,0.8106,0.4848,3,0.0486,0.7182,0.3466,0.4623,0.1538,0,0.95,0,0,NF-kB,0
GB-SPI-TAR-0986,NOGOA,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,10,0.4136,0.0756,5,0.4996,0.3602,0.1262,0.0775,0.5154,2,0.91,0,0,Apoptosis,0
GB-DIA-NAK-10645,NEUROD1,naked_mole_rat,Heterocephalus glaber,diabetes,10,0.9723,0.7253,18,0.9325,0.7697,0.9462,0.5536,0.433,6,0.78,0,0,Autophagy,1
GB-DIA-GEC-10442,PPARG,gecko,Gekko gecko,diabetes,12,0.7596,0.7759,27,0.4894,0.636,0.7681,0.548,0.5735,4,0.82,0,0,Apoptosis,1
GB-ALS-GEC-7705,ANG,gecko,Gekko gecko,als,17,0.5762,0.4135,5,0.211,0.5165,0.2924,0.0426,0.0845,1,0.82,0,0,Apoptosis,0
GB-PAR-GEC-6257,TMEM230,gecko,Gekko gecko,parkinsons,19,0.6541,0.097,5,0.1639,0.5303,0.2889,0.0302,0.1657,3,0.82,0,0,cAMP signaling,0
GB-PAR-ZEB-6089,FBXO7,zebrafish,Danio rerio,parkinsons,3,0.6765,0.2955,8,0.1225,0.5399,0.3334,0.1175,0.4776,1,0.88,0,0,Hedgehog,0
GB-HEA-TAR-5238,LMNA,tardigrade,Ramazzottius varieornatus,heart_disease,8,0.3164,0.642,9,0.7571,0.2574,0.6405,0.6022,0.59,2,0.91,1,0,cAMP signaling,1
GB-SPI-OCT-1198,CNTF,octopus,Octopus vulgaris,spinal_cord_injury,9,0.5027,0.2509,1,0.2892,0.3665,0.1584,0.5853,0.3876,3,0.85,0,0,PI3K-Akt,0
GB-DIA-GEC-10450,INSR,gecko,Gekko gecko,diabetes,16,0.747,0.8577,17,0.9489,0.6019,0.7023,0.4848,0.7681,2,0.82,1,0,Hippo signaling,1
GB-ALS-ZEB-7519,UBQLN2,zebrafish,Danio rerio,als,8,0.7039,0.2565,3,0.479,0.6036,0.1218,0.2089,0.1234,3,0.88,0,0,Autophagy,0
GB-PAR-TAR-6812,PARK7,tardigrade,Ramazzottius varieornatus,parkinsons,6,0.5375,0.1141,6,0.2966,0.4405,0.1907,0.84,0.1703,1,0.91,0,0,Apoptosis,0
GB-DEA-NAK-9206,GJB6,naked_mole_rat,Heterocephalus glaber,deafness,1,0.8649,0.8239,17,0.6243,0.6188,0.5025,0.4844,0.5564,2,0.78,0,0,Calcium signaling,1
GB-ALS-OCT-8320,VCP,octopus,Octopus vulgaris,als,13,0.4906,0.5667,22,0.8934,0.3779,0.7687,0.7283,0.3361,5,0.85,0,0,PI3K-Akt,1
GB-DEA-TAR-9556,ESPN,tardigrade,Ramazzottius varieornatus,deafness,Y,0.4085,0.6925,25,0.8069,0.3757,0.792,0.6405,0.4606,5,0.91,0,0,JAK-STAT,1
GB-PAR-SAL-7175,PINK1,salamander,Notophthalmus viridescens,parkinsons,21,0.7889,0.3618,3,0.2809,0.6635,0.3272,0.1544,0.4909,3,0.9,0,0,TGF-beta,0
GB-HEA-AXO-4470,ACTC1,axolotl,Ambystoma mexicanum,heart_disease,8,0.8903,0.3923,1,0.5829,0.6905,0.1471,0.249,0.3301,1,0.95,0,0,NF-kB,0
GB-SPI-PLA-0891,ARG1,planaria,Schmidtea mediterranea,spinal_cord_injury,19,0.6507,0.4719,2,0.2519,0.5398,0.4902,0.6032,0.1136,0,0.99,0,0,JAK-STAT,0
GB-MUS-GEC-1969,ANO5,gecko,Gekko gecko,muscular_dystrophy,20,0.6889,0.1776,3,0.7397,0.6317,0.2177,0.178,0.2505,3,0.82,0,0,Notch signaling,0
GB-HEA-SAL-5757,KCNH2,salamander,Notophthalmus viridescens,heart_disease,8,0.6799,0.2345,2,0.3739,0.5249,0.1638,0.4335,0.2434,0,0.9,0,0,Hippo signaling,0
GB-PAR-PLA-6527,GIGYF2,planaria,Schmidtea mediterranea,parkinsons,18,0.5072,0.6644,24,0.5013,0.4041,0.6945,0.7017,0.4292,7,0.99,0,0,Glycolysis,1
GB-PAR-GEC-6294,TMEM230,gecko,Gekko gecko,parkinsons,12,0.6574,0.3728,1,0.1059,0.5352,0.146,0.7472,0.1284,0,0.82,0,0,Hippo signaling,0
GB-ALS-GEC-7595,OPTN,gecko,Gekko gecko,als,11,0.6403,0.616,23,0.9123,0.522,0.8846,0.6301,0.7849,4,0.82,0,0,JAK-STAT,1
GB-DEA-GEC-9110,STRC,gecko,Gekko gecko,deafness,1,0.6361,0.4312,2,0.1565,0.436,0.6406,0.1602,0.4756,2,0.82,0,0,mTOR,0
GB-RET-GEC-3249,RDH12,gecko,Gekko gecko,retinal_degeneration,X,0.8676,0.99,19,0.8316,0.6975,0.9745,0.2597,0.7885,3,0.82,0,0,DNA repair,1
GB-PAR-PLA-6570,TMEM230,planaria,Schmidtea mediterranea,parkinsons,8,0.3859,0.3963,9,0.4158,0.2914,0.2445,0.733,0.458,1,0.99,0,0,Wnt signaling,0
GB-PAR-PLA-6638,ATP13A2,planaria,Schmidtea mediterranea,parkinsons,14,0.4387,0.4253,1,0.2414,0.3647,0.0419,0.5927,0.0235,3,0.99,0,0,PI3K-Akt,0
GB-ALS-AXO-7351,NEK1,axolotl,Ambystoma mexicanum,als,11,0.6614,0.2931,5,0.1948,0.5791,0.3938,0.1561,0.18,0,0.95,0,0,PI3K-Akt,0
GB-DIA-GEC-10570,GCK,gecko,Gekko gecko,diabetes,1,0.6599,0.0576,5,0.3722,0.5621,0.2279,0.2214,0.2617,3,0.82,0,0,Hedgehog,0
GB-DEA-PLA-9400,TMPRSS3,planaria,Schmidtea mediterranea,deafness,22,0.4094,0.8987,16,0.8395,0.3122,0.8016,0.7429,0.4329,2,0.99,0,0,DNA repair,1
GB-ALS-ZEB-7473,C9ORF72,zebrafish,Danio rerio,als,19,0.7333,0.214,1,0.3779,0.6087,0.3006,0.3514,0.2562,1,0.88,0,0,mTOR,0
GB-DIA-GEC-10612,NEUROD1,gecko,Gekko gecko,diabetes,20,0.6262,0.1531,4,0.0223,0.5179,0.3071,0.0278,0.0133,1,0.82,0,0,Hippo signaling,0
GB-DEA-SAL-10003,MYO7A,salamander,Notophthalmus viridescens,deafness,12,0.9418,0.3311,1,0.3166,0.6828,0.1611,0.4684,0.1386,1,0.9,0,0,Apoptosis,0
GB-SPI-OCT-1239,SOCS3,octopus,Octopus vulgaris,spinal_cord_injury,15,0.4682,0.378,2,0.3019,0.337,0.4442,0.2421,0.1741,2,0.85,0,0,PI3K-Akt,0
GB-MUS-PLA-2289,COLQ,planaria,Schmidtea mediterranea,muscular_dystrophy,16,0.4033,0.1953,2,0.1155,0.3389,0.2366,0.1726,0.4164,3,0.99,0,0,Hedgehog,0
GB-MUS-SAL-2740,SGCD,salamander,Notophthalmus viridescens,muscular_dystrophy,16,0.6828,0.94,16,0.4696,0.5541,0.8353,0.8491,0.6566,3,0.9,0,0,MAPK signaling,1
GB-ALS-SAL-8467,UBQLN2,salamander,Notophthalmus viridescens,als,7,0.696,0.7413,9,0.7173,0.572,0.8984,0.7683,0.9064,4,0.9,0,0,Oxidative phosphorylation,1
GB-HEA-ZEB-4585,MYL3,zebrafish,Danio rerio,heart_disease,3,0.8119,0.0618,3,0.3189,0.6708,0.3631,0.555,0.0954,0,0.88,0,0,Hippo signaling,0
GB-DEA-NAK-9227,ACTG1,naked_mole_rat,Heterocephalus glaber,deafness,16,0.8225,0.645,7,0.7313,0.6378,0.8065,0.5098,0.4871,5,0.78,0,0,JAK-STAT,1
GB-SPI-OCT-1229,CNTF,octopus,Octopus vulgaris,spinal_cord_injury,5,0.4633,0.3128,4,0.3257,0.4149,0.339,0.4507,0.206,3,0.85,0,0,Autophagy,0
GB-DEA-NAK-9200,PCDH15,naked_mole_rat,Heterocephalus glaber,deafness,16,0.8108,0.8658,19,0.623,0.673,0.8098,0.2368,0.3421,5,0.78,0,0,cAMP signaling,1
GB-PAR-OCT-6980,UCHL1,octopus,Octopus vulgaris,parkinsons,17,0.5991,0.2832,2,0.296,0.4273,0.1491,0.0303,0.6786,0,0.85,0,0,FoxO signaling,0
GB-HEA-PLA-5178,MYBPC3,planaria,Schmidtea mediterranea,heart_disease,1,0.4538,0.243,4,0.4598,0.3201,0.2505,0.1688,0.1576,0,0.99,0,0,Autophagy,0
GB-RET-SAL-4293,CRX,salamander,Notophthalmus viridescens,retinal_degeneration,3,0.8762,0.4678,7,0.2968,0.7068,0.4867,0.1833,0.4873,2,0.9,0,0,TGF-beta,0
GB-SPI-TAR-1058,MAG,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,13,0.4134,0.303,3,0.5219,0.353,0.1656,0.3351,0.3147,1,0.91,0,0,Hedgehog,0
GB-PAR-GEC-6262,SNCA,gecko,Gekko gecko,parkinsons,11,0.6121,0.3687,6,0.2439,0.4303,0.3533,0.4563,0.3983,0,0.82,0,0,JAK-STAT,0
GB-SPI-ZEB-0281,TNF,zebrafish,Danio rerio,spinal_cord_injury,15,0.6324,0.4469,1,0.1893,0.5053,0.1115,0.3268,0.1655,1,0.88,0,0,Notch signaling,0
GB-DEA-NAK-9235,TRIOBP,naked_mole_rat,Heterocephalus glaber,deafness,18,0.8142,0.6037,12,0.7073,0.615,0.4072,0.7112,0.6566,3,0.78,0,0,mTOR,1
GB-DEA-PLA-9508,GJB6,planaria,Schmidtea mediterranea,deafness,2,0.38,0.3474,3,0.314,0.3748,0.1631,0.1276,0.4455,1,0.99,0,0,MAPK signaling,0
GB-SPI-TAR-0968,NGF,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,7,0.4407,0.5869,19,0.5557,0.3516,0.8975,0.835,0.6661,3,0.91,1,0,PI3K-Akt,1
GB-RET-TAR-3953,CCRK,tardigrade,Ramazzottius varieornatus,retinal_degeneration,21,0.3565,0.0516,4,0.0978,0.3289,0.1584,0.588,0.6739,0,0.91,0,0,Calcium signaling,0
GB-MUS-GEC-1939,SGCA,gecko,Gekko gecko,muscular_dystrophy,X,0.6233,0.2751,3,0.2839,0.5145,0.4163,0.3887,0.3838,0,0.82,0,0,mTOR,0
GB-DEA-OCT-9749,OTOF,octopus,Octopus vulgaris,deafness,13,0.6799,0.8716,20,0.407,0.5358,0.7664,0.3254,0.8235,2,0.85,1,0,Apoptosis,1
GB-SPI-SAL-1274,NT3,salamander,Notophthalmus viridescens,spinal_cord_injury,10,0.7847,0.8633,29,0.6279,0.6067,0.8824,0.5569,0.6712,3,0.9,1,0,Notch signaling,1
GB-SPI-NAK-0619,NT3,naked_mole_rat,Heterocephalus glaber,spinal_cord_injury,11,0.7866,0.255,8,0.0741,0.5832,0.1113,0.3181,0.3337,1,0.78,0,0,JAK-STAT,0
GB-DEA-OCT-9799,ESPN,octopus,Octopus vulgaris,deafness,11,0.5881,0.2199,7,0.3768,0.5258,0.1064,0.1813,0.192,2,0.85,0,0,Wnt signaling,0
GB-MUS-ZEB-1742,LARGE1,zebrafish,Danio rerio,muscular_dystrophy,X,0.7986,0.3713,8,0.6084,0.6016,0.3403,0.3153,0.4446,3,0.88,0,0,FoxO signaling,0
GB-SPI-SAL-1390,SOCS3,salamander,Notophthalmus viridescens,spinal_cord_injury,18,0.82,0.0809,7,0.0289,0.6667,0.2768,0.2992,0.5283,3,0.9,0,0,Glycolysis,0
GB-MUS-PLA-2203,AGRN,planaria,Schmidtea mediterranea,muscular_dystrophy,17,0.3864,0.7018,20,0.8336,0.3503,0.4265,0.7899,0.5625,6,0.99,0,0,Notch signaling,1
GB-RET-NAK-3568,RPGR,naked_mole_rat,Heterocephalus glaber,retinal_degeneration,18,0.8845,0.2872,1,0.1252,0.6131,0.2804,0.2011,0.3285,0,0.78,0,0,mTOR,0
GB-PAR-ZEB-6116,DNAJC13,zebrafish,Danio rerio,parkinsons,11,0.7346,0.2388,8,0.2112,0.597,0.2959,0.5028,0.1429,1,0.88,0,0,Wnt signaling,0
GB-DIA-SAL-11484,HNF1A,salamander,Notophthalmus viridescens,diabetes,17,0.714,0.1917,6,0.2695,0.5156,0.0922,0.2652,0.4484,2,0.9,0,0,Notch signaling,0
GB-PAR-ZEB-6052,HTRA2,zebrafish,Danio rerio,parkinsons,12,0.6479,0.1573,2,0.4089,0.4304,0.0391,0.2303,0.5429,1,0.88,0,0,Hedgehog,0
GB-RET-ZEB-3178,RPE65,zebrafish,Danio rerio,retinal_degeneration,20,0.8616,0.1961,6,0.3789,0.6872,0.278,0.1262,0.5647,0,0.88,0,0,Autophagy,0
GB-RET-ZEB-3192,CRX,zebrafish,Danio rerio,retinal_degeneration,X,0.718,0.2493,2,0.1438,0.5322,0.3293,0.2759,0.5115,0,0.88,0,0,mTOR,0
GB-DEA-PLA-9499,OTOF,planaria,Schmidtea mediterranea,deafness,22,0.4602,0.1188,6,0.1017,0.3936,0.2692,0.5569,0.5565,2,0.99,0,0,Wnt signaling,0
GB-PAR-ZEB-6099,ATP13A2,zebrafish,Danio rerio,parkinsons,6,0.7092,0.242,4,0.212,0.5557,0.0642,0.3702,0.2085,3,0.88,0,0,DNA repair,0
GB-PAR-SAL-7029,SNCA,salamander,Notophthalmus viridescens,parkinsons,10,0.7452,0.9289,27,0.6812,0.57,0.7227,0.6702,0.5878,2,0.9,0,0,JAK-STAT,1
GB-SPI-NAK-0575,KLF4,naked_mole_rat,Heterocephalus glaber,spinal_cord_injury,14,0.8008,0.6158,14,0.711,0.6202,0.3562,0.85,0.556,6,0.78,0,0,TGF-beta,1
GB-PAR-PLA-6656,UCHL1,planaria,Schmidtea mediterranea,parkinsons,3,0.4303,0.3508,3,0.4456,0.2958,0.2292,0.1296,0.2689,1,0.99,0,0,Wnt signaling,0
GB-PAR-SAL-7115,VPS35,salamander,Notophthalmus viridescens,parkinsons,20,0.7002,0.1639,4,0.2674,0.6022,0.5749,0.585,0.4225,2,0.9,0,0,Oxidative phosphorylation,0
GB-DIA-AXO-10154,LEPR,axolotl,Ambystoma mexicanum,diabetes,16,0.7053,0.2379,7,0.4123,0.5073,0.186,0.1998,0.5701,2,0.95,0,0,PI3K-Akt,0
GB-PAR-GEC-6276,ATP13A2,gecko,Gekko gecko,parkinsons,11,0.7022,0.3354,1,0.5544,0.5827,0.2561,0.2459,0.1788,1,0.82,0,0,Glycolysis,0
